Criticism,批評,
Criticize,批評,
Ctrl + Down,按Ctrl +向下,
Ctrl + Up,按Ctrl +向上,
Ctrl+Enter to add comment,Ctrl + Enter以新增評論,
Currency Name,貨幣名稱,
Currency Precision,貨幣精確度,
Current Mapping,當前對映,
Current Mapping Action,當前對映行為,
Current Mapping Delete Start,當前對映刪除開始,
Current Mapping Start,當前對映開始,
Current Mapping Type,當前對映型別,
Currently Viewing,目前檢視,
Currently updating {0},當前正在更新{0},
Custom,自定義,
Custom Base URL,自定義基準網址,
Custom CSS,自定義CSS,
Custom DocPerm,自DocPerm,
Custom Field,自定義欄位,
Custom Fields can only be added to a standard DocType.,自定義欄位只能新增到標準DocType。,
Custom Fields cannot be added to core DocTypes.,自定義欄位無法新增到核心DocType。,
Custom Format,自定義格式,
Custom HTML Help,自定義HTML幫助,
Custom JS,自定義JS,
Custom Menu Items,自定義選單項,
Custom Report,自定義報告,
Custom Reports,自定義報告,
Custom Role,自定義角色,
Custom Script,自定義指令碼,
Custom Sidebar Menu,自定義工具欄選單,
Custom Translations,翻譯定製,
Customization,定製,
Customizations Reset,自定義重置,
Customizations for <b>{0}</b> exported to:<br>{1},<b>{0}的</b>自定義已匯出到： <br> {1},
Customize Form,自定義表單,
Customize Form Field,自定義表單域,
"Customize Label, Print Hide, Default etc.",自定義標籤，列印隱藏，預設值等。,
Customize...,定製...,
"Customized Formats for Printing, Email",自定義列印格式，電子郵件,
Customized HTML Templates for printing transactions.,定製HTML模板列印交易。,
Cut,剪下,
DESC,DESC,
Daily Event Digest is sent for Calendar Events where reminders are set.,如果設定了日曆事件提醒會傳送每日事件摘要。,
Danger,危險,
Dark Color,深色,
Dashboard Chart,儀表板圖表,
Dashboard Chart Link,儀表板圖表連結,
Dashboard Chart Source,儀表板圖表來源,
Dashboard Name,儀表板名稱,
Dashboards,儀表板,
Data,資料,
Data Export,資料匯出,
Data Import,資料匯入,
Data Import Template,資料匯入模板,
Data Migration,資料遷移,
Data Migration Connector,資料遷移聯結器,
Data Migration Mapping,資料遷移對映,
Data Migration Mapping Detail,資料遷移對映細節,
Data Migration Plan,資料遷移計劃,
Data Migration Plan Mapping,資料遷移計劃對映,
Data Migration Run,資料遷移執行,
Data missing in table,表內缺失資料,
Database Engine,資料庫引擎,
Database Name,資料庫名稱,
Date and Number Format,日期和數字格式,
Date {0} must be in format: {1},日期{0}必須採用格式：{1},
Dates are often easy to guess.,日期往往容易被猜中。,
Day of Week,星期幾,
Days After,天后,
Days Before,前幾天,
Days Before or After,日前或後,
"Dear System Manager,",親愛的系統管理經理，,
"Dear User,",親愛的使用者，,
Dear {0},親愛的{0},
Default Address Template cannot be deleted,預設地址模板不能刪除,
Default Inbox,預設收件箱,
Default Incoming,預設收入,
Default Outgoing,預設支出,
Default Print Format,預設列印格式,
Default Print Language,預設列印語言,
Default Redirect URI,預設重定向URI,
Default Role at Time of Signup,在註冊時間預設角色,
Default Sending,預設傳送賬號,
Default Sending and Inbox,預設傳送和收件賬號,
Default Sort Field,預設排序欄位,
Default Sort Order,預設排序順序,
Default Value,預設值,
"Default: ""Contact Us""",預設：“聯絡我們”,
DefaultValue,預設值,
Define workflows for forms.,定義表單工作流。,
Defines actions on states and the next step and allowed roles.,定義針對狀態的行動，下一步操作和允許的角色。,
Defines workflow states and rules for a document.,定義文件工作流狀態和規則。,
Delayed,延遲,
Delete Data,刪除資料,
Delete comment?,刪除評論？,
Delete this record to allow sending to this email address,刪除此記錄允許傳送此郵件地址,
Delete {0} items permanently?,刪除{0}專案永久？,
Deleted,已刪除,
Deleted DocType,刪除的DocType,
Deleted Document,刪除的文件,
Deleted Documents,已刪除的檔案,
Deleted Name,刪除名稱,
Deleting {0},刪除{0},
Depends On,取決於,
Descendants Of,由... 派生,
Desk,主頁（桌面）,
Desk Access,桌面訪問,
Desktop Icon,桌面圖示,
Desktop Icon already exists,桌面圖示已經存在,
Developer,開發者,
Did not add,沒有新增,
Did not cancel,沒有取消,
Did not find {0} for {0} ({1}),沒有為{0} 找到{0}( {1} ),
Did not remove,沒有移除,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.",這個文件允許有多種狀態，例如“開放”，“等待審批”等。,
Direct,直接,
Direct room with {0} already exists.,已存在{0}的直接房間。,
Disable Auto Refresh,禁用自動重新整理,
Disable Count,禁用計數,
Disable Customer Signup link in Login page,禁用登入頁面的客戶註冊連結,
Disable Prepared Report,禁用準備報告,
Disable Report,禁用報告,
Disable SMTP server authentication,禁用SMTP伺服器驗證,
Disable Sidebar Stats,禁用補充工具欄統計資訊,
Disable Signup,禁止註冊,
Disable Standard Email Footer,禁用標準電子郵件頁尾,
Discard,丟棄,
Display,顯示,
Display Depends On,顯示的內容取決於,
Do not allow user to change after set the first time,不允許使用者首次設定後再更改,
Do not edit headers which are preset in the template,不要編輯模板中預設的標題,
Do not send Emails,不要傳送電子郵件,
Doc Event,檔案事件,
Doc Events,檔案活動,
Doc Status,文件狀態,
DocField,文件欄位,
DocPerm,文件許可權,
DocShare,文件分享,
DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,為欄位<b>{1</b> <b>}</b>提供的DocType <b>{0}</b>必須至少有一個Link欄位,
DocType can not be merged,文件型別不能合併,
DocType can only be renamed by Administrator,的DocType只能由管理員進行重新命名,
DocType is a Table / Form in the application.,文件型別在本程式裡是一個表/表格。,
DocType must be Submittable for the selected Doc Event,DocType必須為所選Doc事件提交,
DocType on which this Workflow is applicable.,此工作流適用的文件型別。,
"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores",檔案型別的名稱應以字母開始，它只能由字母，數字，空格和下劃線,
Doctype required,Doctype需要,
Document,文件,
Document Follow,檔案關注,
Document Follow Notification,檔案跟蹤通知,
Document Queued,文件排隊,
Document Restored,檔案恢復,
Document Share Report,文件分享報告,
Document States,文件狀態,
Document Type is not importable,憑證型別不可匯入,
Document Type is not submittable,文件型別不可提交,
Document Type to Track,要跟蹤的文件型別,
Document Types,文件型別,
Document can't saved.,檔案無法儲存。,
Document {0} has been set to state {1} by {2},文件{0}已被{2}設定為狀態{1},
Documents,文件,
Documents assigned to you and by you.,分配給您和您的文件。,
Domain Settings,域設定,
Domains HTML,域名HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field",不要HTML編碼的HTML標籤，如&lt;SCRIPT&gt;或者就像字元&lt;或&gt;，因為他們可以在此欄位中故意使用,
Don't Override Status,不要覆蓋狀態,
Don't create new records,不要建立新的記錄,
Don't have an account? Sign up,還沒有賬號？註冊,
"Don't know, ask 'help'",不知道，問&#39;幫助&#39;,
Download Data,下載資料,
Download Files Backup,下載檔案備份,
Download Link,下載連結,
Download Report,下載報告,
Download Your Data,下載您的資料,
Download link for your backup will be emailed on the following email address: {0},備份的下載連結將被髮送至以下電子郵件地址：{0},
Download with Data,下載資料,
Drag and Drop tool to build and customize Print Formats.,拖放工具可以用來建立和定製列印格式。,
Drag elements from the sidebar to add. Drag them back to trash.,從側邊欄拖動元素新增，將元素拖回可以刪除。,
Dropbox Access Key,Dropbox的Key,
Dropbox Access Secret,Dropbox的密碼,
Dropbox Access Token,Dropbox訪問令牌,
Dropbox Settings,Dropbox的設定,
Dropbox Setup,Dropbox的設定,
Dropbox access is approved!,Dropbox的訪問被批准！,
Dropbox backup settings,Dropbox的備份設定,
Duplicate Filter Name,重複的過濾器名稱,
Dynamic Link,動態連結,
Dynamic Report Filters,動態報告過濾器,
ESC,退出,
Edit Auto Email Report Settings,修改電子郵件報告設定,
Edit Custom HTML,編輯自定義HTML,
Edit DocType,編輯的DocType,
Edit Filter,編輯過濾器,
Edit Format,編輯格式,
Edit HTML,編輯HTML,
Edit Heading,編輯標題,
Edit Properties,編輯屬性,
Edit to add content,編輯以新增內容,
Edit {0},編輯{0},
Editable Grid,編輯網格,
Editing Row,編輯行,
Eg. smsgateway.com/api/send_sms.cgi,例如：smsgateway.com/API/send_sms.cgi,
Email Account Name,郵件帳戶名稱,
Email Account added multiple times,多次新增的電子郵件帳戶,
Email Addresses,電子郵件地址,
Email Domain,電子郵件域名,
"Email Domain not configured for this account, Create one?",電子郵件域名未配置此帳戶，建立一個嗎？,
Email Flag Queue,電子郵件標誌佇列,
Email Footer Address,電子郵件地址頁尾,
Email Group,電子郵件組,
Email Group List,電子郵件組列表,
Email Group Member,電子郵件組成員,
Email Login ID,電子郵件登入ID,
Email Queue,電子郵件佇列,
Email Queue Recipient,電子郵件佇列收件人,
Email Queue records.,電子郵件佇列記錄。,
Email Reply Help,電郵答覆幫助,
Email Rule,電子郵件規則,
Email Server,電子郵件伺服器,
Email Settings,郵件設定,
Email Signature,郵件簽名,
Email Status,電子郵件狀態,
Email Sync Option,電子郵件同步選項,
Email Templates for common queries.,常見查詢的電子郵件模板。,
Email To,透過電子郵件傳送給,
Email Unsubscribe,電子郵件退訂,
Email has been marked as spam,電子郵件已被標記為垃圾郵件,
Email has been moved to trash,電子郵件已被移至垃圾桶,
Email not sent to {0} (unsubscribed / disabled),電子郵件不會被髮送到{0}（退訂/禁用）,
Email not verified with {0},電子郵件未透過{0}驗證,
Emails are muted,郵件已被靜音,
Emails will be sent with next possible workflow actions,電子郵件將與下一個可能的工作流操作一起傳送,
Embed image slideshows in website pages.,將圖片幻燈片嵌入網站頁面。,
Enable / Disable Domains,啟用/禁用域,
Enable Auto Reply,啟用自動回覆,
Enable Automatic Backup,啟用自動備份,
Enable Chat,啟用聊天,
Enable Comments,啟用評論,
Enable Incoming,透過該郵箱接收郵件,
Enable Outgoing,透過該郵箱傳送郵件,
Enable Password Policy,啟用密碼策略,
Enable Print Server,啟用列印伺服器,
Enable Raw Printing,啟用原始列印,
Enable Report,啟用報告,
Enable Scheduled Jobs,啟用計劃任務,
Enable Social Login,啟用社交登入,
Enable Two Factor Auth,啟用雙因素認證,
Enabled email inbox for user {0},已為使用者{0}啟用電子郵件收件箱,
"Encryption key is invalid, Please check site_config.json",加密金鑰無效，請檢查site_config.json,
End Date Field,結束日期欄位,
End Date cannot be before Start Date!,結束日期不能在開始日期之前！,
Endpoint URL,端點URL,
Energy Point Log,能量點日誌,
Energy Point Rule,能量點規則,
Energy Point Settings,能量點設定,
Energy Points,能量點,
