Country wise default Address Templates,國家的預設地址模板,
Course Code: ,課程編號：,
Course Enrollment {0} does not exists,課程註冊{0}不存在,
Course Schedule,課程表,
Course: ,課程：,
Cr,信用,
Create,建立,
Create BOM,建立BOM,
Create Delivery Trip,建立銷售出貨配送路線安排,
Create Employee,建立員工,
Create Employee Records,建立員工檔案,
"Create Employee records to manage leaves, expense claims and payroll",建立員工檔案管理葉，報銷和工資,
Create Fee Schedule,建立收費表,
Create Fees,創造費用,
Create Inter Company Journal Entry,建立國際公司日記帳分錄,
Create Invoice,建立發票,
Create Invoices,建立發票,
Create Job Card,建立工作卡,
Create Journal Entry,建立日記帳分錄,
Create Lead,創造領導力,
Create Leads,建立潛在客戶,
Create Maintenance Visit,建立維護訪問,
Create Material Request,建立物料申請,
Create Multiple,建立多個,
Create Opening Sales and Purchase Invoices,建立開倉銷售和採購發票,
Create Payment Entries,建立付款條目,
Create Payment Entry,建立付款條目,
Create Print Format,建立列印格式,
Create Purchase Order,建立採購訂單,
Create Purchase Orders,建立採購訂單,
Create Quotation,建立報價,
Create Sales Invoice,建立銷售發票,
Create Sales Order,建立銷售訂單,
Create Sales Orders to help you plan your work and deliver on-time,建立銷售訂單以幫助您規劃工作並按時交付,
Create Sample Retention Stock Entry,建立樣本保留庫存條目,
Create Student,建立學生,
Create Student Batch,建立學生批處理,
Create Student Groups,建立學生組,
Create Supplier Quotation,建立供應商報價,
Create Tax Template,建立稅務模板,
Create Timesheet,建立時間表,
Create User,建立使用者,
Create Users,建立使用者,
Create Variant,建立變體,
Create Variants,建立變體,
"Create and manage daily, weekly and monthly email digests.",建立和管理每日，每週和每月的電子郵件摘要。,
Create customer quotes,建立客戶報價,
Create rules to restrict transactions based on values.,建立規則，根據屬性值來限制交易。,
Created {0} scorecards for {1} between: ,為{1}建立{0}記分卡：,
Creating Company and Importing Chart of Accounts,建立公司並匯入會計科目表,
Creating Fees,創造費用,
Creating student groups,建立學生組,
Creating {0} Invoice,建立{0}費用清單,
Credit,貸方,
Credit ({0}),信用（{0}）,
Credit Account,貸方科目,
Credit Balance,貸方餘額,
Credit Card,信用卡,
Credit Days cannot be a negative number,信用日不能是負數,
Credit Limit,信用額度,
Credit Note,換貨憑單,
Credit Note Amount,換貨憑單金額,
Credit Note Issued,換貨憑單已發出,
Credit Note {0} has been created automatically,換貨憑單{0}已自動建立,
Credit limit has been crossed for customer {0} ({1}/{2}),客戶{0}（{1} / {2}）的信用額度已超過,
Creditors,債權人,
Criteria weights must add up to 100%,標準重量必須達100％,
Crop Cycle,作物週期,
Crops & Lands,作物和土地,
Currency Exchange must be applicable for Buying or for Selling.,外幣匯率必須適用於買入或賣出。,
Currency can not be changed after making entries using some other currency,貨幣不能使用其他貨幣進行輸入後更改,
Currency exchange rate master.,貨幣匯率主資料,
Currency for {0} must be {1},貨幣{0}必須{1},
Currency is required for Price List {0},價格清單{0}需要設定貨幣,
Currency of the Closing Account must be {0},在關閉科目的貨幣必須是{0},
Currency of the price list {0} must be {1} or {2},價格清單{0}的貨幣必須是{1}或{2},
Currency should be same as Price List Currency: {0},貨幣應與價格清單貨幣相同：{0},
Current Assets,流動資產,
Current BOM and New BOM can not be same,當前BOM和新BOM不能相同,
Current Liabilities,流動負債,
Current Qty,目前數量,
Current invoice {0} is missing,當前費用清單{0}缺失,
Custom HTML,自定義HTML,
Custom?,自定義？,
Customer,客戶,
Customer Addresses And Contacts,客戶的地址和聯絡方式,
Customer Contact,客戶聯絡,
Customer Database.,客戶資料庫。,
Customer Group,客戶群組,
Customer LPO,客戶採購訂單號,
Customer LPO No.,客戶採購訂單號,
Customer Name,客戶名稱,
Customer POS Id,客戶POS ID,
Customer Service,顧客服務,
Customer and Supplier,客戶和供應商,
Customer is required,客戶是必須項,
Customer isn't enrolled in any Loyalty Program,客戶未加入任何忠誠度計劃,
Customer required for 'Customerwise Discount',”客戶折扣“需要指定客戶,
Customer {0} does not belong to project {1},客戶{0}不屬於專案{1},
Customer {0} is created.,客戶{0}已建立。,
Customers in Queue,在排隊的客戶,
Customize Homepage Sections,自定義主頁部分,
Customizing Forms,自定義表單,
Daily Project Summary for {0},{0}的每日專案摘要,
Daily Reminders,每日提醒,
Data Import and Export,資料匯入和匯出,
Data Import and Settings,資料匯入和設定,
Database of potential customers.,潛在客戶資料庫。,
Date Format,日期格式,
Date Of Retirement must be greater than Date of Joining,退休日期必須大於入職日期,
Date of Birth,出生日期,
Date of Birth cannot be greater than today.,出生日期不能大於今天。,
Date of Commencement should be greater than Date of Incorporation,開始日期應大於公司註冊日期,
Date of Joining,入職日期,
Date of Joining must be greater than Date of Birth,入職日期必須大於出生日期,
Date of Transaction,交易日期,
Day,天,
Debit,借方,
Debit ({0}),簽帳金融卡（{0}）,
Debit Account,借方科目,
Debit Note,借項通知單,
Debit Note Amount,借項金額,
Debit Note Issued,借項通知已傳送,
Debit To is required,借記是必需的,
Debit and Credit not equal for {0} #{1}. Difference is {2}.,借貸{0}＃不等於{1}。不同的是{2}。,
Debtors,債務人,
Debtors ({0}),債務人（{0}）,
Declare Lost,宣佈失去,
Default Activity Cost exists for Activity Type - {0},預設情況下存在的活動型別的作業成本活動型別 -  {0},
Default BOM ({0}) must be active for this item or its template,該物料或其模板物料的預設物料清單狀態必須是啟用的,
Default BOM for {0} not found,預設BOM {0}未找到,
Default BOM not found for Item {0} and Project {1},找不到物料{0}和專案{1}的預設BOM,
Default Letter Head,預設信頭,
Default Tax Template,預設稅收模板,
Default Unit of Measure for Item {0} cannot be changed directly because you have already made some transaction(s) with another UOM. You will need to create a new Item to use a different Default UOM.,因為該物料已經有使用別的計量單位的交易記錄存在了，不再允許直接修改其預設單位{0}了。如果需要請建立一個新物料，以使用不同的預設計量單位。,
Default Unit of Measure for Variant '{0}' must be same as in Template '{1}',物料變體的預設單位“{0}”必須與模板預設單位一致“{1}”,
Default settings for buying transactions.,採購業務的預設設定。,
Default settings for selling transactions.,銷售業務的預設設定。,
Default tax templates for sales and purchase are created.,銷售和採購的預設稅收模板被建立。,
Defaults,預設,
Defense,Defense,
Define Project type.,定義專案型別。,
Define budget for a financial year.,定義預算財務年度。,
Define various loan types,定義不同的貸款型別,
Del,刪除,
Delay in payment (Days),延遲支付（天）,
Delete all the Transactions for this Company,刪除所有交易本公司,
Deletion is not permitted for country {0},國家{0}不允許刪除,
Delivered,已交付,
Delivered Amount,已交付金額,
Delivered Qty,已交付數量,
Delivered: {0},交貨：{0},
Delivery,交貨,
Delivery Date,交貨日期,
Delivery Note,銷售出貨,
Delivery Note {0} is not submitted,銷售出貨單{0}未提交,
Delivery Note {0} must not be submitted,銷售出貨單{0}不應該被提交,
Delivery Notes {0} must be cancelled before cancelling this Sales Order,取消這個銷售訂單之前必須取消銷售出貨單{0},
Delivery Notes {0} updated,已更新交貨單{0},
Delivery Status,交貨狀態,
Delivery Trip,銷售出貨配送路線安排,
Delivery warehouse required for stock item {0},物料{0}為庫存管理物料，且在主資料中未定義預設倉庫，請在銷售訂單行填寫出貨倉庫資訊,
Department,部門,
Department Stores,百貨,
Depreciation,折舊,
Depreciation Amount,折舊額,
Depreciation Amount during the period,期間折舊額,
Depreciation Date,折舊日期,
Depreciation Eliminated due to disposal of assets,折舊淘汰因處置資產,
Depreciation Entry,折舊分錄,
Depreciation Method,折舊方法,
Depreciation Row {0}: Depreciation Start Date is entered as past date,折舊行{0}：折舊開始日期作為過去的日期輸入,
Depreciation Row {0}: Expected value after useful life must be greater than or equal to {1},折舊行{0}：使用壽命後的預期值必須大於或等於{1},
Depreciation Row {0}: Next Depreciation Date cannot be before Available-for-use Date,折舊行{0}：下一個折舊日期不能在可供使用的日期之前,
Depreciation Row {0}: Next Depreciation Date cannot be before Purchase Date,折舊行{0}：下一個折舊日期不能在採購日期之前,
Designer,設計師,
Detailed Reason,詳細原因,
Details,詳細資訊,
Details of Outward Supplies and inward supplies liable to reverse charge,向外供應和向內供應的詳細資訊可能被撤銷費用,
Details of the operations carried out.,生產操作資訊。,
Diagnosis,診斷,
Did not find any item called {0},沒有找到名字為{0}的物料,
Diff Qty,差異數量,
Difference Account,差異科目,
"Difference Account must be a Asset/Liability type account, since this Stock Reconciliation is an Opening Entry",差異科目必須是資產/負債型別的科目，因為此庫存檔點在期初進行,
Difference Amount,差額,
Difference Amount must be zero,差量必須是零,
Different UOM for items will lead to incorrect (Total) Net Weight value. Make sure that Net Weight of each item is in the same UOM.,不同計量單位的專案會導致不正確的（總）淨重值。請確保每個物料的淨重使用同一個計量單位。,
